T,2025-07-17T10:45:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T10:55:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T11:00:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T11:10:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T11:20:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T11:30:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T11:40:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T12:00:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T12:05:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T12:15:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T12:25:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T12:30:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T12:40:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T12:50:01+02:00,58.1394,7.9888,AIDAperla
T,2025-07-17T13:00:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T13:10:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T13:20:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T13:35:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T13:45:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T13:55:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T14:00:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T14:10:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T14:20:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T14:30:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T14:40:01+02:00,58.139383,7.988783,AIDAperla
T,2025-07-17T14:50:01+02:00,58.139383,7.988783,AIDAperla
T,2025-07-17T15:05:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T15:15:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T15:25:01+02:00,58.139383,7.9888,AIDAperla
T,2025-07-17T15:35:01+02:00,58.139383,7.9888,AIDAperla
